sale_id,customer_id,country,product_id,product_name,category,quantity,unit_price,discount,amount,event_ts
805,14,ES,107,Server Mini,Servers,2,2199.0,0.0,4398.0,2026-01-03T04:14:00+00:00
806,8,FR,107,Server Mini,Servers,2,2199.0,0.0,4398.0,2026-02-06T01:39:00+00:00
807,52,IT,103,Keyboard,Accessories,1,79.0,0.1,71.1,2026-04-17T16:47:00+00:00
808,34,DE,107,Server Mini,Servers,1,2199.0,0.0,2199.0,2026-01-12T17:40:00+00:00
809,26,FR,106,Webcam HD,Accessories,4,99.0,0.0,396.0,2026-01-17T17:51:00+00:00
810,43,DE,101,Laptop Pro,Computers,1,1299.0,0.05,1234.05,2026-01-10T05:14:00+00:00
811,22,ES,105,Dock USB-C,Accessories,4,159.0,0.05,604.2,2026-04-01T07:36:00+00:00
812,4,FR,104,Mouse,Accessories,4,49.0,0.0,196.0,2026-03-06T10:24:00+00:00
813,28,ES,102,Monitor 27,Displays,3,349.0,0.0,1047.0,2026-03-23T04:39:00+00:00
814,20,IT,101,Laptop Pro,Computers,5,1299.0,0.1,5845.5,2026-04-23T07:36:00+00:00
815,32,FR,106,Webcam HD,Accessories,3,99.0,0.05,282.15,2026-03-17T00:01:00+00:00
816,71,FR,104,Mouse,Accessories,1,49.0,0.0,49.0,2026-02-20T22:21:00+00:00
817,50,DE,102,Monitor 27,Displays,4,349.0,0.0,1396.0,2026-04-27T23:47:00+00:00
818,68,IT,102,Monitor 27,Displays,5,349.0,0.0,1745.0,2026-03-11T15:09:00+00:00
819,92,IT,103,Keyboard,Accessories,4,79.0,0.1,284.4,2026-05-23T06:08:00+00:00
820,63,BE,103,Keyboard,Accessories,5,79.0,0.1,355.5,2026-02-28T13:06:00+00:00
821,50,DE,103,Keyboard,Accessories,2,79.0,0.0,158.0,2026-02-28T01:11:00+00:00
822,77,DE,102,Monitor 27,Displays,1,349.0,0.0,349.0,2026-01-11T15:59:00+00:00
823,61,IT,105,Dock USB-C,Accessories,3,159.0,0.1,429.3,2026-02-12T08:57:00+00:00
824,21,DE,101,Laptop Pro,Computers,2,1299.0,0.0,2598.0,2026-02-18T12:28:00+00:00
825,69,DE,107,Server Mini,Servers,1,2199.0,0.0,2199.0,2026-04-15T19:14:00+00:00
826,50,DE,103,Keyboard,Accessories,2,79.0,0.0,158.0,2026-02-13T01:30:00+00:00
827,76,FR,103,Keyboard,Accessories,3,79.0,0.1,213.3,2026-01-06T03:14:00+00:00
828,91,FR,106,Webcam HD,Accessories,3,99.0,0.1,267.3,2026-04-13T14:26:00+00:00
829,19,FR,105,Dock USB-C,Accessories,2,159.0,0.05,302.1,2026-04-09T16:34:00+00:00
830,40,BE,102,Monitor 27,Displays,4,349.0,0.0,1396.0,2026-01-17T10:20:00+00:00
831,8,FR,102,Monitor 27,Displays,5,349.0,0.0,1745.0,2026-01-04T15:04:00+00:00
832,68,IT,104,Mouse,Accessories,1,49.0,0.0,49.0,2026-06-17T02:20:00+00:00
833,79,FR,102,Monitor 27,Displays,2,349.0,0.0,698.0,2026-05-11T12:20:00+00:00
834,23,FR,107,Server Mini,Servers,3,2199.0,0.0,6597.0,2026-01-04T23:44:00+00:00
835,19,FR,105,Dock USB-C,Accessories,2,159.0,0.0,318.0,2026-06-04T02:19:00+00:00
836,68,IT,107,Server Mini,Servers,3,2199.0,0.0,6597.0,2026-03-10T00:14:00+00:00
837,91,FR,106,Webcam HD,Accessories,4,99.0,0.1,356.4,2026-01-19T09:24:00+00:00
838,44,ES,103,Keyboard,Accessories,3,79.0,0.0,237.0,2026-01-29T16:08:00+00:00
839,94,BE,104,Mouse,Accessories,4,49.0,0.0,196.0,2026-02-01T17:06:00+00:00
840,91,FR,105,Dock USB-C,Accessories,5,159.0,0.0,795.0,2026-02-10T15:20:00+00:00
841,86,DE,105,Dock USB-C,Accessories,2,159.0,0.05,302.1,2026-02-25T20:31:00+00:00
842,94,BE,106,Webcam HD,Accessories,3,99.0,0.0,297.0,2026-02-02T08:25:00+00:00
843,94,BE,101,Laptop Pro,Computers,5,1299.0,0.05,6170.25,2026-06-04T21:00:00+00:00
844,99,ES,105,Dock USB-C,Accessories,1,159.0,0.0,159.0,2026-04-20T15:52:00+00:00
845,41,BE,107,Server Mini,Servers,5,2199.0,0.0,10995.0,2026-04-27T10:39:00+00:00
846,73,DE,101,Laptop Pro,Computers,4,1299.0,0.0,5196.0,2026-03-02T06:53:00+00:00
847,96,BE,101,Laptop Pro,Computers,2,1299.0,0.0,2598.0,2026-02-28T03:59:00+00:00
848,22,ES,106,Webcam HD,Accessories,1,99.0,0.0,99.0,2026-03-23T07:21:00+00:00
849,2,DE,103,Keyboard,Accessories,2,79.0,0.0,158.0,2026-05-07T04:31:00+00:00
850,9,BE,103,Keyboard,Accessories,3,79.0,0.0,237.0,2026-05-12T03:32:00+00:00
851,1,FR,101,Laptop Pro,Computers,4,1299.0,0.05,4936.2,2026-05-14T08:42:00+00:00
852,54,BE,102,Monitor 27,Displays,4,349.0,0.05,1326.2,2026-06-10T12:30:00+00:00
853,49,BE,103,Keyboard,Accessories,5,79.0,0.05,375.25,2026-01-19T11:08:00+00:00
854,62,FR,107,Server Mini,Servers,5,2199.0,0.0,10995.0,2026-01-30T14:39:00+00:00
855,58,ES,101,Laptop Pro,Computers,1,1299.0,0.0,1299.0,2026-01-04T15:43:00+00:00
856,41,BE,103,Keyboard,Accessories,1,79.0,0.0,79.0,2026-03-04T05:22:00+00:00
857,22,ES,104,Mouse,Accessories,2,49.0,0.0,98.0,2026-04-10T14:04:00+00:00
858,12,ES,103,Keyboard,Accessories,5,79.0,0.1,355.5,2026-06-12T14:33:00+00:00
859,62,FR,106,Webcam HD,Accessories,1,99.0,0.05,94.05,2026-06-21T13:35:00+00:00
860,84,ES,102,Monitor 27,Displays,5,349.0,0.05,1657.75,2026-01-29T14:23:00+00:00
861,7,FR,101,Laptop Pro,Computers,3,1299.0,0.0,3897.0,2026-02-04T14:03:00+00:00
862,53,DE,106,Webcam HD,Accessories,5,99.0,0.1,445.5,2026-02-18T06:57:00+00:00
863,85,FR,103,Keyboard,Accessories,3,79.0,0.0,237.0,2026-01-18T11:03:00+00:00
864,7,FR,104,Mouse,Accessories,5,49.0,0.1,220.5,2026-06-02T21:22:00+00:00
865,63,BE,102,Monitor 27,Displays,1,349.0,0.0,349.0,2026-01-01T16:40:00+00:00
866,55,ES,101,Laptop Pro,Computers,3,1299.0,0.1,3507.3,2026-03-29T10:35:00+00:00
867,26,FR,101,Laptop Pro,Computers,1,1299.0,0.0,1299.0,2026-02-01T02:22:00+00:00
868,82,BE,103,Keyboard,Accessories,1,79.0,0.05,75.05,2026-06-03T14:29:00+00:00
869,15,FR,103,Keyboard,Accessories,4,79.0,0.05,300.2,2026-03-31T00:53:00+00:00
870,85,FR,103,Keyboard,Accessories,1,79.0,0.1,71.1,2026-03-12T13:07:00+00:00
871,24,IT,103,Keyboard,Accessories,4,79.0,0.0,316.0,2026-02-03T23:11:00+00:00
872,58,ES,101,Laptop Pro,Computers,3,1299.0,0.05,3702.15,2026-03-26T15:52:00+00:00
873,34,DE,102,Monitor 27,Displays,3,349.0,0.1,942.3,2026-01-12T05:18:00+00:00
874,20,IT,107,Server Mini,Servers,1,2199.0,0.0,2199.0,2026-05-02T15:09:00+00:00
875,45,DE,107,Server Mini,Servers,5,2199.0,0.05,10445.25,2026-05-18T17:00:00+00:00
876,76,FR,102,Monitor 27,Displays,5,349.0,0.0,1745.0,2026-06-03T01:29:00+00:00
877,50,DE,107,Server Mini,Servers,5,2199.0,0.05,10445.25,2026-04-08T11:41:00+00:00
878,88,DE,107,Server Mini,Servers,4,2199.0,0.1,7916.4,2026-06-10T12:00:00+00:00
879,31,BE,104,Mouse,Accessories,3,49.0,0.0,147.0,2026-03-13T20:55:00+00:00
880,92,IT,101,Laptop Pro,Computers,5,1299.0,0.1,5845.5,2026-06-13T22:08:00+00:00
881,67,IT,107,Server Mini,Servers,5,2199.0,0.1,9895.5,2026-01-27T20:12:00+00:00
882,16,IT,107,Server Mini,Servers,4,2199.0,0.0,8796.0,2026-06-22T18:30:00+00:00
883,22,ES,102,Monitor 27,Displays,2,349.0,0.0,698.0,2026-01-08T18:27:00+00:00
884,55,ES,101,Laptop Pro,Computers,4,1299.0,0.0,5196.0,2026-05-30T17:50:00+00:00
885,81,ES,102,Monitor 27,Displays,5,349.0,0.0,1745.0,2026-02-28T05:00:00+00:00
886,94,BE,107,Server Mini,Servers,1,2199.0,0.0,2199.0,2026-03-12T15:37:00+00:00
887,72,ES,104,Mouse,Accessories,5,49.0,0.0,245.0,2026-06-05T22:38:00+00:00
888,36,DE,105,Dock USB-C,Accessories,4,159.0,0.0,636.0,2026-05-24T04:29:00+00:00
889,90,BE,105,Dock USB-C,Accessories,5,159.0,0.1,715.5,2026-05-23T07:14:00+00:00
890,54,BE,101,Laptop Pro,Computers,4,1299.0,0.0,5196.0,2026-01-27T23:29:00+00:00
891,73,DE,105,Dock USB-C,Accessories,5,159.0,0.0,795.0,2026-06-18T09:04:00+00:00
892,14,ES,105,Dock USB-C,Accessories,1,159.0,0.0,159.0,2026-06-07T22:03:00+00:00
893,69,DE,103,Keyboard,Accessories,4,79.0,0.0,316.0,2026-03-11T17:32:00+00:00
894,84,ES,104,Mouse,Accessories,5,49.0,0.1,220.5,2026-03-28T02:46:00+00:00
895,5,ES,102,Monitor 27,Displays,3,349.0,0.05,994.65,2026-01-27T04:30:00+00:00
896,80,DE,105,Dock USB-C,Accessories,4,159.0,0.0,636.0,2026-03-14T01:14:00+00:00
897,43,DE,106,Webcam HD,Accessories,2,99.0,0.0,198.0,2026-05-16T18:13:00+00:00
898,61,IT,103,Keyboard,Accessories,3,79.0,0.0,237.0,2026-03-03T12:09:00+00:00
899,39,FR,103,Keyboard,Accessories,3,79.0,0.05,225.15,2026-06-06T05:41:00+00:00
900,90,BE,106,Webcam HD,Accessories,1,99.0,0.0,99.0,2026-01-25T11:08:00+00:00
901,39,FR,106,Webcam HD,Accessories,4,99.0,0.0,396.0,2026-02-19T01:06:00+00:00
902,94,BE,104,Mouse,Accessories,5,49.0,0.0,245.0,2026-02-04T05:06:00+00:00
903,57,ES,102,Monitor 27,Displays,4,349.0,0.05,1326.2,2026-05-19T06:16:00+00:00
904,67,IT,107,Server Mini,Servers,3,2199.0,0.0,6597.0,2026-04-04T19:14:00+00:00
905,21,DE,101,Laptop Pro,Computers,3,1299.0,0.1,3507.3,2026-03-15T10:24:00+00:00
906,18,BE,107,Server Mini,Servers,5,2199.0,0.1,9895.5,2026-01-06T06:28:00+00:00
907,23,FR,102,Monitor 27,Displays,2,349.0,0.0,698.0,2026-02-15T10:02:00+00:00
908,5,ES,104,Mouse,Accessories,1,49.0,0.0,49.0,2026-05-09T06:35:00+00:00
909,26,FR,103,Keyboard,Accessories,3,79.0,0.05,225.15,2026-04-02T22:55:00+00:00
910,51,IT,106,Webcam HD,Accessories,1,99.0,0.0,99.0,2026-02-14T01:02:00+00:00
911,48,DE,104,Mouse,Accessories,5,49.0,0.05,232.75,2026-02-02T07:52:00+00:00
912,61,IT,105,Dock USB-C,Accessories,5,159.0,0.0,795.0,2026-03-04T16:02:00+00:00
913,21,DE,107,Server Mini,Servers,3,2199.0,0.0,6597.0,2026-02-21T21:29:00+00:00
914,4,FR,104,Mouse,Accessories,1,49.0,0.0,49.0,2026-06-05T10:24:00+00:00
915,74,DE,107,Server Mini,Servers,2,2199.0,0.0,4398.0,2026-04-28T20:26:00+00:00
916,29,ES,106,Webcam HD,Accessories,2,99.0,0.0,198.0,2026-04-29T14:49:00+00:00
917,53,DE,105,Dock USB-C,Accessories,1,159.0,0.0,159.0,2026-03-28T07:21:00+00:00
918,17,DE,106,Webcam HD,Accessories,2,99.0,0.1,178.2,2026-05-26T19:01:00+00:00
919,2,DE,102,Monitor 27,Displays,3,349.0,0.1,942.3,2026-05-27T13:28:00+00:00
920,40,BE,106,Webcam HD,Accessories,3,99.0,0.05,282.15,2026-06-13T00:25:00+00:00
921,49,BE,107,Server Mini,Servers,3,2199.0,0.05,6267.15,2026-02-15T20:59:00+00:00
922,28,ES,104,Mouse,Accessories,3,49.0,0.1,132.3,2026-05-31T01:28:00+00:00
923,80,DE,104,Mouse,Accessories,5,49.0,0.0,245.0,2026-01-02T08:06:00+00:00
924,66,FR,106,Webcam HD,Accessories,3,99.0,0.1,267.3,2026-04-28T20:16:00+00:00
925,77,DE,105,Dock USB-C,Accessories,3,159.0,0.0,477.0,2026-05-05T14:14:00+00:00
926,14,ES,104,Mouse,Accessories,1,49.0,0.0,49.0,2026-02-20T07:58:00+00:00
927,82,BE,103,Keyboard,Accessories,3,79.0,0.0,237.0,2026-04-30T10:37:00+00:00
928,92,IT,106,Webcam HD,Accessories,3,99.0,0.0,297.0,2026-01-28T07:03:00+00:00
929,67,IT,107,Server Mini,Servers,2,2199.0,0.0,4398.0,2026-05-27T14:58:00+00:00
930,77,DE,104,Mouse,Accessories,3,49.0,0.0,147.0,2026-05-12T07:20:00+00:00
931,4,FR,106,Webcam HD,Accessories,4,99.0,0.0,396.0,2026-02-17T05:27:00+00:00
932,54,BE,104,Mouse,Accessories,4,49.0,0.0,196.0,2026-04-17T03:16:00+00:00
933,91,FR,105,Dock USB-C,Accessories,2,159.0,0.0,318.0,2026-05-13T06:20:00+00:00
934,92,IT,102,Monitor 27,Displays,5,349.0,0.05,1657.75,2026-06-15T00:40:00+00:00
935,86,DE,103,Keyboard,Accessories,5,79.0,0.0,395.0,2026-06-03T21:41:00+00:00
936,22,ES,107,Server Mini,Servers,5,2199.0,0.0,10995.0,2026-02-23T11:33:00+00:00
937,13,BE,104,Mouse,Accessories,2,49.0,0.0,98.0,2026-05-13T00:23:00+00:00
938,72,ES,107,Server Mini,Servers,2,2199.0,0.0,4398.0,2026-04-30T03:16:00+00:00
939,12,ES,102,Monitor 27,Displays,3,349.0,0.0,1047.0,2026-05-16T11:30:00+00:00
940,40,BE,104,Mouse,Accessories,3,49.0,0.0,147.0,2026-02-17T10:24:00+00:00
941,75,BE,103,Keyboard,Accessories,4,79.0,0.0,316.0,2026-03-27T15:48:00+00:00
942,7,FR,107,Server Mini,Servers,5,2199.0,0.1,9895.5,2026-06-21T21:42:00+00:00
943,80,DE,101,Laptop Pro,Computers,4,1299.0,0.0,5196.0,2026-04-02T02:37:00+00:00
944,16,IT,107,Server Mini,Servers,4,2199.0,0.1,7916.4,2026-02-24T07:32:00+00:00
945,53,DE,101,Laptop Pro,Computers,2,1299.0,0.0,2598.0,2026-02-06T11:06:00+00:00
946,44,ES,104,Mouse,Accessories,5,49.0,0.05,232.75,2026-01-27T01:45:00+00:00
947,41,BE,107,Server Mini,Servers,2,2199.0,0.0,4398.0,2026-03-30T18:16:00+00:00
948,43,DE,106,Webcam HD,Accessories,2,99.0,0.0,198.0,2026-04-26T12:10:00+00:00
949,8,FR,101,Laptop Pro,Computers,4,1299.0,0.0,5196.0,2026-02-08T02:48:00+00:00
950,98,IT,107,Server Mini,Servers,2,2199.0,0.1,3958.2,2026-05-20T04:04:00+00:00
951,21,DE,104,Mouse,Accessories,1,49.0,0.0,49.0,2026-04-22T20:42:00+00:00
952,56,DE,106,Webcam HD,Accessories,4,99.0,0.05,376.2,2026-03-20T02:26:00+00:00
953,62,FR,104,Mouse,Accessories,1,49.0,0.0,49.0,2026-04-08T04:07:00+00:00
954,26,FR,106,Webcam HD,Accessories,3,99.0,0.0,297.0,2026-06-12T09:14:00+00:00
955,42,IT,107,Server Mini,Servers,5,2199.0,0.0,10995.0,2026-01-04T06:16:00+00:00
956,87,FR,101,Laptop Pro,Computers,2,1299.0,0.0,2598.0,2026-05-07T06:03:00+00:00
957,45,DE,103,Keyboard,Accessories,2,79.0,0.0,158.0,2026-03-11T19:45:00+00:00
958,65,IT,105,Dock USB-C,Accessories,3,159.0,0.0,477.0,2026-01-12T21:14:00+00:00
959,6,ES,103,Keyboard,Accessories,3,79.0,0.05,225.15,2026-05-13T11:56:00+00:00
960,67,IT,105,Dock USB-C,Accessories,5,159.0,0.0,795.0,2026-03-20T22:42:00+00:00
961,88,DE,102,Monitor 27,Displays,3,349.0,0.05,994.65,2026-03-07T09:35:00+00:00
962,97,ES,102,Monitor 27,Displays,2,349.0,0.05,663.1,2026-01-04T11:33:00+00:00
963,30,FR,102,Monitor 27,Displays,2,349.0,0.0,698.0,2026-05-14T15:13:00+00:00
964,3,BE,105,Dock USB-C,Accessories,5,159.0,0.0,795.0,2026-01-23T10:06:00+00:00
965,47,DE,106,Webcam HD,Accessories,1,99.0,0.05,94.05,2026-06-09T13:40:00+00:00
966,82,BE,103,Keyboard,Accessories,5,79.0,0.1,355.5,2026-01-09T20:16:00+00:00
967,77,DE,101,Laptop Pro,Computers,1,1299.0,0.0,1299.0,2026-01-09T18:44:00+00:00
968,89,BE,101,Laptop Pro,Computers,4,1299.0,0.05,4936.2,2026-03-11T05:21:00+00:00
969,16,IT,105,Dock USB-C,Accessories,3,159.0,0.05,453.15,2026-05-08T18:30:00+00:00
970,20,IT,102,Monitor 27,Displays,1,349.0,0.0,349.0,2026-03-18T14:48:00+00:00
971,85,FR,101,Laptop Pro,Computers,5,1299.0,0.0,6495.0,2026-04-24T09:02:00+00:00
972,78,BE,106,Webcam HD,Accessories,2,99.0,0.05,188.1,2026-06-01T05:10:00+00:00
973,14,ES,105,Dock USB-C,Accessories,5,159.0,0.0,795.0,2026-02-21T11:09:00+00:00
974,15,FR,107,Server Mini,Servers,1,2199.0,0.05,2089.05,2026-02-06T03:54:00+00:00
975,78,BE,102,Monitor 27,Displays,3,349.0,0.1,942.3,2026-02-06T17:07:00+00:00
976,46,BE,106,Webcam HD,Accessories,4,99.0,0.0,396.0,2026-01-30T04:40:00+00:00
977,6,ES,105,Dock USB-C,Accessories,4,159.0,0.0,636.0,2026-05-06T06:48:00+00:00
978,62,FR,103,Keyboard,Accessories,2,79.0,0.0,158.0,2026-01-03T07:42:00+00:00
979,86,DE,101,Laptop Pro,Computers,1,1299.0,0.1,1169.1,2026-05-02T19:00:00+00:00
980,64,BE,102,Monitor 27,Displays,1,349.0,0.1,314.1,2026-01-14T15:53:00+00:00
981,93,ES,106,Webcam HD,Accessories,1,99.0,0.0,99.0,2026-04-28T07:09:00+00:00
982,30,FR,104,Mouse,Accessories,3,49.0,0.0,147.0,2026-03-26T12:27:00+00:00
983,7,FR,101,Laptop Pro,Computers,2,1299.0,0.0,2598.0,2026-06-05T03:31:00+00:00
984,38,DE,103,Keyboard,Accessories,3,79.0,0.05,225.15,2026-05-15T10:43:00+00:00
985,15,FR,101,Laptop Pro,Computers,1,1299.0,0.0,1299.0,2026-06-05T02:26:00+00:00
986,18,BE,106,Webcam HD,Accessories,2,99.0,0.0,198.0,2026-03-07T02:03:00+00:00
987,57,ES,105,Dock USB-C,Accessories,3,159.0,0.0,477.0,2026-03-09T20:00:00+00:00
988,44,ES,102,Monitor 27,Displays,1,349.0,0.05,331.55,2026-03-14T20:43:00+00:00
989,59,DE,103,Keyboard,Accessories,4,79.0,0.05,300.2,2026-05-26T14:48:00+00:00
990,54,BE,106,Webcam HD,Accessories,2,99.0,0.0,198.0,2026-01-25T02:57:00+00:00
991,90,BE,106,Webcam HD,Accessories,1,99.0,0.0,99.0,2026-01-19T21:07:00+00:00
992,54,BE,105,Dock USB-C,Accessories,4,159.0,0.1,572.4,2026-05-04T11:56:00+00:00
993,57,ES,102,Monitor 27,Displays,5,349.0,0.05,1657.75,2026-05-22T20:13:00+00:00
994,46,BE,105,Dock USB-C,Accessories,1,159.0,0.0,159.0,2026-03-29T22:36:00+00:00
995,63,BE,101,Laptop Pro,Computers,4,1299.0,0.05,4936.2,2026-01-09T08:51:00+00:00
996,9,BE,103,Keyboard,Accessories,3,79.0,0.0,237.0,2026-05-09T06:18:00+00:00
997,87,FR,105,Dock USB-C,Accessories,5,159.0,0.1,715.5,2026-02-10T18:36:00+00:00
998,86,DE,107,Server Mini,Servers,3,2199.0,0.1,5937.3,2026-04-06T05:28:00+00:00
999,89,BE,106,Webcam HD,Accessories,5,99.0,0.0,495.0,2026-03-20T19:08:00+00:00
1000,85,FR,106,Webcam HD,Accessories,2,99.0,0.05,188.1,2026-03-04T22:36:00+00:00
1001,85,FR,106,Webcam HD,Accessories,4,99.0,0.0,396.0,2026-06-02T17:47:00+00:00
1002,72,ES,105,Dock USB-C,Accessories,1,159.0,0.0,159.0,2026-04-28T03:03:00+00:00
1003,21,DE,105,Dock USB-C,Accessories,4,159.0,0.05,604.2,2026-06-08T06:32:00+00:00
1004,22,ES,101,Laptop Pro,Computers,4,1299.0,0.0,5196.0,2026-02-13T20:28:00+00:00
1005,43,DE,103,Keyboard,Accessories,1,79.0,0.1,71.1,2026-02-10T13:01:00+00:00
1006,71,FR,106,Webcam HD,Accessories,4,99.0,0.05,376.2,2026-05-29T17:58:00+00:00
1007,31,BE,101,Laptop Pro,Computers,4,1299.0,0.05,4936.2,2026-05-26T20:45:00+00:00
1008,74,DE,104,Mouse,Accessories,1,49.0,0.05,46.55,2026-03-23T09:16:00+00:00
1009,41,BE,101,Laptop Pro,Computers,4,1299.0,0.0,5196.0,2026-01-19T16:27:00+00:00
1010,52,IT,104,Mouse,Accessories,1,49.0,0.1,44.1,2026-04-10T23:02:00+00:00
1011,1,FR,107,Server Mini,Servers,1,2199.0,0.1,1979.1,2026-04-23T16:44:00+00:00
1012,82,BE,103,Keyboard,Accessories,5,79.0,0.1,355.5,2026-02-07T15:44:00+00:00
1013,84,ES,106,Webcam HD,Accessories,4,99.0,0.0,396.0,2026-03-08T03:28:00+00:00
1014,7,FR,107,Server Mini,Servers,2,2199.0,0.05,4178.1,2026-03-02T10:24:00+00:00
1015,72,ES,107,Server Mini,Servers,5,2199.0,0.1,9895.5,2026-03-28T03:09:00+00:00
1016,92,IT,106,Webcam HD,Accessories,3,99.0,0.05,282.15,2026-01-21T18:10:00+00:00
1017,13,BE,107,Server Mini,Servers,2,2199.0,0.0,4398.0,2026-03-04T03:24:00+00:00
1018,46,BE,107,Server Mini,Servers,3,2199.0,0.1,5937.3,2026-04-06T00:35:00+00:00
1019,48,DE,106,Webcam HD,Accessories,1,99.0,0.0,99.0,2026-06-13T06:30:00+00:00
1020,22,ES,104,Mouse,Accessories,2,49.0,0.05,93.1,2026-01-20T11:19:00+00:00
1021,33,FR,105,Dock USB-C,Accessories,2,159.0,0.0,318.0,2026-01-22T23:32:00+00:00
1022,51,IT,102,Monitor 27,Displays,4,349.0,0.0,1396.0,2026-05-11T11:41:00+00:00
1023,44,ES,101,Laptop Pro,Computers,4,1299.0,0.0,5196.0,2026-06-18T16:29:00+00:00
1024,82,BE,107,Server Mini,Servers,5,2199.0,0.0,10995.0,2026-05-21T13:33:00+00:00
1025,58,ES,104,Mouse,Accessories,5,49.0,0.1,220.5,2026-01-25T12:14:00+00:00
1026,64,BE,101,Laptop Pro,Computers,5,1299.0,0.0,6495.0,2026-04-11T17:04:00+00:00
1027,56,DE,107,Server Mini,Servers,5,2199.0,0.05,10445.25,2026-06-18T06:38:00+00:00
1028,66,FR,107,Server Mini,Servers,2,2199.0,0.1,3958.2,2026-02-01T14:41:00+00:00
1029,94,BE,107,Server Mini,Servers,2,2199.0,0.0,4398.0,2026-03-12T12:36:00+00:00
1030,85,FR,105,Dock USB-C,Accessories,5,159.0,0.0,795.0,2026-04-02T18:29:00+00:00
1031,50,DE,104,Mouse,Accessories,5,49.0,0.0,245.0,2026-02-19T19:21:00+00:00
1032,51,IT,103,Keyboard,Accessories,3,79.0,0.05,225.15,2026-05-27T12:12:00+00:00
1033,18,BE,102,Monitor 27,Displays,4,349.0,0.1,1256.4,2026-05-08T10:24:00+00:00
1034,96,BE,105,Dock USB-C,Accessories,3,159.0,0.1,429.3,2026-06-06T16:29:00+00:00
1035,41,BE,106,Webcam HD,Accessories,5,99.0,0.0,495.0,2026-02-06T13:41:00+00:00
1036,27,DE,105,Dock USB-C,Accessories,3,159.0,0.0,477.0,2026-06-17T16:44:00+00:00
1037,87,FR,102,Monitor 27,Displays,2,349.0,0.1,628.2,2026-04-09T18:10:00+00:00
1038,89,BE,106,Webcam HD,Accessories,3,99.0,0.0,297.0,2026-05-19T11:52:00+00:00
1039,46,BE,105,Dock USB-C,Accessories,4,159.0,0.1,572.4,2026-04-14T21:09:00+00:00
1040,86,DE,106,Webcam HD,Accessories,4,99.0,0.1,356.4,2026-02-22T01:14:00+00:00
1041,55,ES,107,Server Mini,Servers,1,2199.0,0.1,1979.1,2026-01-20T09:10:00+00:00
1042,4,FR,104,Mouse,Accessories,2,49.0,0.0,98.0,2026-05-03T00:23:00+00:00
1043,8,FR,102,Monitor 27,Displays,3,349.0,0.0,1047.0,2026-02-22T04:14:00+00:00
1044,88,DE,103,Keyboard,Accessories,2,79.0,0.0,158.0,2026-05-06T17:15:00+00:00
1045,38,DE,102,Monitor 27,Displays,5,349.0,0.0,1745.0,2026-03-07T07:06:00+00:00
1046,58,ES,101,Laptop Pro,Computers,5,1299.0,0.1,5845.5,2026-06-07T10:33:00+00:00
1047,29,ES,106,Webcam HD,Accessories,5,99.0,0.05,470.25,2026-02-13T06:04:00+00:00
1048,66,FR,107,Server Mini,Servers,3,2199.0,0.0,6597.0,2026-06-18T15:52:00+00:00
1049,49,BE,104,Mouse,Accessories,4,49.0,0.0,196.0,2026-04-11T12:16:00+00:00
1050,7,FR,101,Laptop Pro,Computers,3,1299.0,0.0,3897.0,2026-04-23T23:16:00+00:00
1051,100,BE,107,Server Mini,Servers,4,2199.0,0.0,8796.0,2026-06-15T22:20:00+00:00
1052,82,BE,106,Webcam HD,Accessories,3,99.0,0.1,267.3,2026-04-10T12:11:00+00:00
1053,95,IT,105,Dock USB-C,Accessories,2,159.0,0.0,318.0,2026-02-23T13:16:00+00:00
1054,58,ES,102,Monitor 27,Displays,1,349.0,0.0,349.0,2026-02-01T15:19:00+00:00
1055,95,IT,105,Dock USB-C,Accessories,1,159.0,0.05,151.05,2026-01-08T09:32:00+00:00
1056,55,ES,103,Keyboard,Accessories,5,79.0,0.0,395.0,2026-01-24T16:16:00+00:00
1057,21,DE,105,Dock USB-C,Accessories,3,159.0,0.0,477.0,2026-03-02T04:15:00+00:00
1058,60,BE,106,Webcam HD,Accessories,2,99.0,0.0,198.0,2026-01-28T23:32:00+00:00
1059,42,IT,105,Dock USB-C,Accessories,1,159.0,0.1,143.1,2026-06-03T11:44:00+00:00
1060,85,FR,103,Keyboard,Accessories,4,79.0,0.1,284.4,2026-04-11T03:41:00+00:00
1061,46,BE,101,Laptop Pro,Computers,3,1299.0,0.1,3507.3,2026-02-10T01:01:00+00:00
1062,24,IT,105,Dock USB-C,Accessories,1,159.0,0.1,143.1,2026-01-30T00:18:00+00:00
1063,54,BE,105,Dock USB-C,Accessories,5,159.0,0.05,755.25,2026-01-17T17:42:00+00:00
1064,45,DE,102,Monitor 27,Displays,2,349.0,0.0,698.0,2026-03-02T06:27:00+00:00
1065,47,DE,103,Keyboard,Accessories,2,79.0,0.1,142.2,2026-04-07T13:47:00+00:00
1066,61,IT,105,Dock USB-C,Accessories,1,159.0,0.0,159.0,2026-05-02T18:38:00+00:00
1067,45,DE,104,Mouse,Accessories,2,49.0,0.1,88.2,2026-06-17T05:27:00+00:00
1068,80,DE,102,Monitor 27,Displays,1,349.0,0.0,349.0,2026-03-11T10:14:00+00:00
1069,15,FR,104,Mouse,Accessories,3,49.0,0.1,132.3,2026-05-12T19:05:00+00:00
1070,37,BE,101,Laptop Pro,Computers,5,1299.0,0.0,6495.0,2026-04-04T15:03:00+00:00
1071,66,FR,104,Mouse,Accessories,4,49.0,0.0,196.0,2026-02-23T23:08:00+00:00
